uob,0.12031727931859205
lhl,0.0684098320664634
merah,0.05140631730602682
scb,0.044541241662143245
tanah,0.029029585944781496
condo,0.028689937500248012
liao,0.01354558427327068
hdb,0.013259116694546297
pap,0.012044795485188027
dont,0.008469551143553942
dun,0.00724409471236712
govt,0.006648780069004017
voted,0.004175621680011119
gov,0.00416535686176601
bank,0.0035310765264739124
rental,0.0030618076924099355
park,0.002935521151204063
complain,0.0026591171662705506
coast,0.0018028026229194188
banks,0.001611335564891422
